district,building_id,school_name,borough,program_category
"14","K050","J.H.S. 50","K","Electrical Systems"
"14","K050","J.H.S. 50","K","Exterior Masonry"
"14","K050","J.H.S. 50","K","Flood Elimination"
"14","K050","J.H.S. 50","K","IP Digital Video Surveillance"
"14","K050","J.H.S. 50","K","Lighting Fixtures"
"14","K050","J.H.S. 50","K","Parapets"
"14","K050","J.H.S. 50","K","Technology"
"14","K050","J.H.S. 50","K","Windows"
"14","K059","P.S. 59","K","Boiler Conversion"
"14","K059","P.S. 59","K","Classroom Connectivity"
"14","K059","P.S. 59","K","IP Digital Video Surveillance"
"14","K059","P.S. 59","K","Lighting Fixtures"
"14","K059","P.S. 59","K","New/Retrofit Telephone/Intercom System"
"14","K059","P.S. 59","K","Room Conversions/Partitioning"
"14","K059","P.S. 59","K","Technology"
"14","K071","I.S. 71","K","Boiler Conversion"
"14","K071","I.S. 71","K","Classroom Connectivity"
"14","K071","I.S. 71","K","Climate Control"
"14","K071","I.S. 71","K","Elevators and Escalators"
"14","K071","I.S. 71","K","IP Digital Video Surveillance"
"14","K071","I.S. 71","K","Low-Voltage Electrical Systems"
"14","K071","I.S. 71","K","Science Lab Upgrades"
"14","K071","I.S. 71","K","Windows"
"14","K084","P.S. 84","K","Classroom Connectivity"
"14","K084","P.S. 84","K","New/Retrofit Telephone/Intercom System"
"14","K110","P.S. 110","K","Classroom Connectivity"
"14","K110","P.S. 110","K","New/Retrofit Telephone/Intercom System"
"14","K110","P.S. 110","K","Room Conversions/Partitioning"
"14","K120","P.S. 120","K","Classroom Connectivity"
"14","K120","P.S. 120","K","Lighting Fixtures"
"14","K120","P.S. 120","K","Playground Redevelopment"
"14","K126","J.H.S. 126","K","Classroom Connectivity"
"14","K126","J.H.S. 126","K","Exterior Masonry"
"14","K126","J.H.S. 126","K","Heating Plant Upgrade"
"14","K126","J.H.S. 126","K","New/Retrofit Telephone/Intercom System"
"14","K126","J.H.S. 126","K","Windows"
"14","K132","P.S. 132","K","Classroom Connectivity"
"14","K147","P.S. 147","K","Classroom Connectivity"
"14","K147","P.S. 147","K","Classroom Connectivity"
"14","K147","P.S. 147","K","Lighting Fixtures"
"14","K147","P.S. 147","K","New/Retrofit Telephone/Intercom System"
"14","K157","P.S. 157","K","Auditorium Upgrade"
"14","K157","P.S. 157","K","Cafeteria / Multipurpose Room Upgrade"
"14","K157","P.S. 157","K","Classroom Connectivity"
"14","K157","P.S. 157","K","Exterior Masonry"
"14","K157","P.S. 157","K","Lighting Fixtures"
"14","K157","P.S. 157","K","New/Retrofit Telephone/Intercom System"
"14","K196","P.S. 196","K","Classroom Connectivity"
"14","K196","P.S. 196","K","Classroom Connectivity"
"14","K196","P.S. 196","K","Exterior Masonry"
"14","K196","P.S. 196","K","Flood Elimination"
"14","K196","P.S. 196","K","Low-Voltage Electrical Systems"
"14","K196","P.S. 196","K","Parapets"
"14","K196","P.S. 196","K","Windows"
"14","K250","P.S. 250","K","Boiler Conversion"
"14","K250","P.S. 250","K","Classroom Connectivity"
"14","K250","P.S. 250","K","Library Upgrades"
"14","K250","P.S. 250","K","Lighting Fixtures"
"14","K250","P.S. 250","K","New/Retrofit Telephone/Intercom System"
"14","K250","P.S. 250","K","Safety Systems"
"14","K250","P.S. 250","K","Windows"
"14","K257","P.S. 257","K","Boiler Conversion"
"14","K257","P.S. 257","K","Classroom Connectivity"
"14","K257","P.S. 257","K","Lighting Fixtures"
"14","K257","P.S. 257","K","Lighting Fixtures"
"14","K257","P.S. 257","K","New/Retrofit Telephone/Intercom System"
"14","K297","P.S. 297","K","Classroom Connectivity"
"14","K297","P.S. 297","K","Lighting Fixtures"
"14","K297","P.S. 297","K","New/Retrofit Telephone/Intercom System"
"14","K318","I.S. 318","K","Boiler Conversion"
"14","K318","I.S. 318","K","Classroom Connectivity"
"14","K318","I.S. 318","K","Exterior Masonry"
"14","K318","I.S. 318","K","IP Digital Video Surveillance"
"14","K318","I.S. 318","K","Parapets"
"14","K318","I.S. 318","K","Walk-In Freezer Replacements"
"14","K318","I.S. 318","K","Windows"
"14","K319","P.S. 319","K","Classroom Connectivity"
"14","K319","P.S. 319","K","New/Retrofit Telephone/Intercom System"
"14","K380","P.S. 380","K","Classroom Connectivity"
"14","K380","P.S. 380","K","Flood Elimination"
"14","K380","P.S. 380","K","Lighting Fixtures"
"14","K380","P.S. 380","K","Low-Voltage Electrical Systems"
"14","K380","P.S. 380","K","Paved Area-Blacktop"
"14","K380","P.S. 380","K","Roofs"
"14","K380","P.S. 380","K","Windows"
"15","K001","P.S. 1","K","Air Conditioning Retrofit"
"15","K001","P.S. 1","K","Boiler Conversion"
"15","K001","P.S. 1","K","Cimate Control"
"15","K001","P.S. 1","K","Classroom Connectivity"
"15","K001","P.S. 1","K","Electrical Systems"
"15","K001","P.S. 1","K","Emergency Stabilization"
"15","K001","P.S. 1","K","Exterior Masonry"
"15","K001","P.S. 1","K","Lighting Fixtures"
"15","K001","P.S. 1","K","Parapets"
"15","K001","P.S. 1","K","Roofs"
"15","K001","P.S. 1","K","Windows"
"15","K010","P.S. 10","K","Classroom Connectivity"
"15","K010","P.S. 10","K","Emergency Lighting And Fire Safety Retrofits"
"15","K010","P.S. 10","K","Lighting Fixtures"
"15","K010","P.S. 10","K","Low-Voltage Electrical Systems"
"15","K010","P.S. 10","K","New/Retrofit Telephone/Intercom System"
"15","K015","P.S. 15","K","Boiler Conversion"
"15","K015","P.S. 15","K","Classroom Connectivity"
"15","K015","P.S. 15","K","Lighting Fixtures"
"15","K015","P.S. 15","K","New/Retrofit Telephone/Intercom System"
"15","K015","P.S. 15","K","Room Conversions/Partitioning"
"15","K015","P.S. 15","K","School Improvement and Restructuring"
"15","K024","P.S. 24","K","Classroom Connectivity"
"15","K024","P.S. 24","K","Classroom Connectivity"
"15","K024","P.S. 24","K","New/Retrofit Telephone/Intercom System"
"15","K027","P.S. 27","K","Classroom Connectivity"
"15","K027","P.S. 27","K","IP Digital Video Surveillance"
"15","K027","P.S. 27","K","New/Retrofit Telephone/Intercom System"
"15","K029","P.S. 29","K","Classroom Connectivity"
"15","K029","P.S. 29","K","Exterior Masonry"
"15","K029","P.S. 29","K","Flood Elimination"
"15","K029","P.S. 29","K","IP Digital Video Surveillance"
"15","K029","P.S. 29","K","Parapets"
"15","K029","P.S. 29","K","Roofs"
"15","K032","P.S. 32","K","Classroom Connectivity"
"15","K032","P.S. 32","K","Domestic Piping"
"15","K032","P.S. 32","K","Lighting Fixtures"
"15","K032","P.S. 32","K","Lighting Fixtures"
"15","K032","P.S. 32","K","New/Retrofit Telephone/Intercom System"
"15","K038","P.S. 38","K","Classroom Connectivity"
"15","K038","P.S. 38","K","Domestic Piping"
"15","K038","P.S. 38","K","Emergency Stabilization"
"15","K038","P.S. 38","K","Lighting Fixtures"
"15","K038","P.S. 38","K","New/Retrofit Telephone/Intercom System"
"15","K038","P.S. 38","K","Roofs"
"15","K039","P.S. 39","K","Classroom Connectivity"
"15","K039","P.S. 39","K","Exterior Masonry"
"15","K039","P.S. 39","K","Flood Elimination"
"15","K039","P.S. 39","K","New/Retrofit Telephone/Intercom System"
"15","K039","P.S. 39","K","Paved Area Concrete"
"15","K051","I.S. 51","K","Classroom Connectivity"
"15","K051","I.S. 51","K","Emergency Lighting And Fire Safety Retrofits"
"15","K051","I.S. 51","K","Gymnasium Upgrade"
"15","K051","I.S. 51","K","Lighting Fixtures"
"15","K051","I.S. 51","K","New/Retrofit Telephone/Intercom System"
"15","K058","P.S. 58","K","Classroom Connectivity"
"15","K058","P.S. 58","K","Lighting Fixtures"
"15","K058","P.S. 58","K","New/Retrofit Telephone/Intercom System"
"15","K088","I.S. 88","K","Boiler Conversion"
"15","K088","I.S. 88","K","Cimate Control"
"15","K088","I.S. 88","K","Classroom Connectivity"
"15","K088","I.S. 88","K","Exterior Masonry"
"15","K088","I.S. 88","K","IP Digital Video Surveillance"
"15","K088","I.S. 88","K","Lighting Fixtures"
"15","K088","I.S. 88","K","New/Retrofit Telephone/Intercom System"
"15","K088","I.S. 88","K","Parapets"
"15","K088","I.S. 88","K","Roofs"
"15","K088","I.S. 88","K","Room Conversions/Partitioning"
"15","K088","I.S. 88","K","Science Lab Upgrades"
"15","K088","I.S. 88","K","Walk-In Freezer Replacements"
"15","K094","P.S. 94","K","Classroom Connectivity"
"15","K094","P.S. 94","K","Playground Redevelopment"
"15","K107","P.S. 107","K","Classroom Connectivity"
"15","K107","P.S. 107","K","New/Retrofit Telephone/Intercom System"
"15","K124","P.S. 124","K","Classroom Connectivity"
"15","K124","P.S. 124","K","Lighting Fixtures"
"15","K130","P.S. 130","K","Classroom Connectivity"
"15","K130","P.S. 130","K","Classroom Connectivity"
"15","K130","P.S. 130","K","Lighting Fixtures"
"15","K131","P.S. 131","K","Classroom Connectivity"
"15","K131","P.S. 131","K","New/Retrofit Telephone/Intercom System"
"15","K136","I.S. 136","K","Classroom Connectivity"
"15","K136","I.S. 136","K","Classroom Connectivity"
"15","K136","I.S. 136","K","Classroom Connectivity"
"15","K136","I.S. 136","K","Domestic Piping"
"15","K136","I.S. 136","K","IP Digital Video Surveillance"
"15","K136","I.S. 136","K","Lighting Fixtures"
"15","K136","I.S. 136","K","Low-Voltage Electrical Systems"
"15","K136","I.S. 136","K","New/Retrofit Telephone/Intercom System"
"15","K142","J.H.S. 142","K","Classroom Connectivity"
"15","K142","J.H.S. 142","K","Exterior Masonry"
"15","K142","J.H.S. 142","K","Flood Elimination"
"15","K142","J.H.S. 142","K","IP Digital Video Surveillance"
"15","K142","J.H.S. 142","K","Lighting Fixtures"
"15","K142","J.H.S. 142","K","Low-Voltage Electrical Systems"
"15","K142","J.H.S. 142","K","New/Retrofit Telephone/Intercom System"
"15","K142","J.H.S. 142","K","Parapets"
"15","K142","J.H.S. 142","K","Paved Area-Concrete"
"15","K142","J.H.S. 142","K","Roofs"
"15","K142","J.H.S. 142","K","Room Conversions/Partitioning"
"15","K142","J.H.S. 142","K","Windows"
"15","K154","P.S. 154","K","Classroom Connectivity"
"15","K154","P.S. 154","K","Emergency Stabilization"
"15","K169","P.S. 169","K","Classroom Connectivity"
"15","K169","P.S. 169","K","Playground Redevelopment"
"15","K172","P.S. 172","K","Classroom Connectivity"
"15","K172","P.S. 172","K","Domestic Piping"
"15","K230","P.S. 230","K","Classroom Connectivity"
"15","K230","P.S. 230","K","Code Compliance"
"15","K230","P.S. 230","K","New/Retrofit Telephone/Intercom System"
"15","K261","P.S. 261","K","Classroom Connectivity"
"15","K261","P.S. 261","K","Domestic Piping"
"15","K261","P.S. 261","K","IP Digital Video Surveillance"
"15","K261","P.S. 261","K","Lighting Fixtures"
"15","K261","P.S. 261","K","New/Retrofit Telephone/Intercom System"
"15","K293","J.H.S. 293","K","Classroom Connectivity"
"15","K293","J.H.S. 293","K","Classroom Connectivity"
"15","K293","J.H.S. 293","K","Emergency Stabilization"
"15","K293","J.H.S. 293","K","IP Digital Video Surveillance"
"15","K293","J.H.S. 293","K","Lighting Fixtures"
"15","K293","J.H.S. 293","K","Room Conversions/Partitioning"
"15","K293","J.H.S. 293","K","Room Conversions/Partitioning"
"15","K293","J.H.S. 293","K","Walk-In Freezer Replacements"
"15","K321","P.S. 321","K","Boiler Conversion"
"15","K321","P.S. 321","K","Classroom Connectivity"
"15","K321","P.S. 321","K","Low-Voltage Electrical Systems"
"15","K763","118 MAURICE SENDAK COMMUNITY SCHO","K","New/Retrofit Telephone/Intercom System"
"15","K845","P.S. 295","K","Classroom Connectivity"
"15","K845","P.S. 295","K","New/Retrofit Telephone/Intercom System"
"15","K845","P.S. 295","K","Room Conversions/Partitioning"
"16","K005","P.S. 5","K","Boiler Conversion"
"16","K005","P.S. 5","K","Classroom Connectivity"
"16","K005","P.S. 5","K","Exterior Masonry"
"16","K005","P.S. 5","K","Lighting Fixtures"
"16","K005","P.S. 5","K","Parapets"
"16","K005","P.S. 5","K","Roofs"
"16","K005","P.S. 5","K","Windows"
"16","K021","P.S. 21","K","Classroom Connectivity"
"16","K021","P.S. 21","K","Exterior Masonry"
"16","K021","P.S. 21","K","Flood Elimination"
"16","K021","P.S. 21","K","Lighting Fixtures"
"16","K021","P.S. 21","K","New/Retrofit Telephone/Intercom System"
"16","K021","P.S. 21","K","Parapets"
"16","K021","P.S. 21","K","Paved Area-Blacktop"
"16","K021","P.S. 21","K","Roofs"
"16","K025","P.S. 25","K","Classroom Connectivity"
"16","K025","P.S. 25","K","Classroom Connectivity"
"16","K025","P.S. 25","K","IP Digital Video Surveillance"
"16","K025","P.S. 25","K","Safety Systems"
"16","K025","P.S. 25","K","Toilets-Students"
"16","K026","P.S. 26","K","Boiler Conversion"
"16","K026","P.S. 26","K","Classroom Connectivity"
"16","K026","P.S. 26","K","Classroom Connectivity"
"16","K026","P.S. 26","K","Climate Control"
"16","K026","P.S. 26","K","Exterior Masonry"
"16","K026","P.S. 26","K","IP Digital Video Surveillance"
"16","K026","P.S. 26","K","Lighting Fixtures"
"16","K026","P.S. 26","K","New/Retrofit Telephone/Intercom System"
"16","K026","P.S. 26","K","Roofs"
"16","K028","P.S. 28","K","New/Retrofit Telephone/Intercom System"
"16","K028","P.S. 28","K","New/Retrofit Telephone/Intercom System"
"16","K035","I.S. 35","K","Cimate Control"
"16","K035","I.S. 35","K","Classroom Connectivity"
"16","K035","I.S. 35","K","Exterior Masonry"
"16","K035","I.S. 35","K","IP Digital Video Surveillance"
"16","K035","I.S. 35","K","Low-Voltage Electrical Systems"
"16","K035","I.S. 35","K","Parapets"
"16","K035","I.S. 35","K","Roofs"
"16","K035","I.S. 35","K","Science Lab Upgrades"
"16","K040","P.S. 40","K","Boiler Conversion"
"16","K040","P.S. 40","K","Classroom Connectivity"
"16","K040","P.S. 40","K","Classroom Connectivity"
"16","K040","P.S. 40","K","Lighting Fixtures"
"16","K040","P.S. 40","K","Playground Redevelopment"
"16","K057","J.H.S. 57","K","Classroom Connectivity"
"16","K057","J.H.S. 57","K","Domestic Piping"
"16","K057","J.H.S. 57","K","Electrical Systems"
"16","K057","J.H.S. 57","K","Exterior Masonry"
"16","K057","J.H.S. 57","K","Parapets"
"16","K057","J.H.S. 57","K","Roofs"
"16","K057","J.H.S. 57","K","Science Lab Upgrades"
"16","K081","P.S. 81","K","Classroom Connectivity"
"16","K081","P.S. 81","K","Electrical Systems"
"16","K081","P.S. 81","K","Emergency Stabilization"
"16","K243","P.S. 243","K","Classroom Connectivity"
"16","K243","P.S. 243","K","New/Retrofit Telephone/Intercom System"
"16","K243","P.S. 243","K","Toilets-Students"
"16","K262","P.S. 262","K","Boiler Conversion"
"16","K262","P.S. 262","K","Classroom Connectivity"
"16","K262","P.S. 262","K","Lighting Fixtures"
"16","K262","P.S. 262","K","Lighting Fixtures"
"16","K262","P.S. 262","K","New/Retrofit Telephone/Intercom System"
"16","K262","P.S. 262","K","Science Lab Upgrades"
"16","K304","P.S. 304","K","Classroom Connectivity"
"16","K304","P.S. 304","K","Lighting Fixtures"
"16","K304","P.S. 304","K","New/Retrofit Telephone/Intercom System"
"16","K308","P.S. 308","K","Classroom Connectivity"
"16","K308","P.S. 308","K","IP Digital Video Surveillance"
"16","K308","P.S. 308","K","Lighting Fixtures"
"16","K308","P.S. 308","K","New/Retrofit Telephone/Intercom System"
"16","K308","P.S. 308","K","Room Conversions/Partitioning"
"16","K308","P.S. 308","K","Science Lab Upgrades"
"16","K309","P.S. 309","K","Boiler Conversion"
"16","K309","P.S. 309","K","Classroom Connectivity"
"16","K309","P.S. 309","K","Floors"
"16","K309","P.S. 309","K","New/Retrofit Telephone/Intercom System"
"16","K324","I.S. 324","K","Boiler Conversion"
"16","K324","I.S. 324","K","Classroom Connectivity"
"16","K324","I.S. 324","K","Climate Control"
"16","K335","P.S. 335","K","Classroom Connectivity"
"16","K335","P.S. 335","K","Exterior Masonry"
"16","K335","P.S. 335","K","IP Digital Video Surveillance"
"16","K335","P.S. 335","K","Lighting Fixtures"
"16","K335","P.S. 335","K","Roofs"
"17","K002","I.S. 2","K","Classroom Connectivity"
"17","K002","I.S. 2","K","Classroom Connectivity"
"17","K002","I.S. 2","K","Classroom Connectivity"
"17","K002","I.S. 2","K","Domestic Piping"
"17","K002","I.S. 2","K","IP Digital Video Surveillance"
"17","K002","I.S. 2","K","Science Lab Upgrades"
"17","K006","P.S. 6","K","Classroom Connectivity"
"17","K006","P.S. 6","K","Classroom Connectivity"
"17","K006","P.S. 6","K","New/Retrofit Telephone/Intercom System"
"17","K006","P.S. 6","K","Roofs"
"17","K012","P.S. 12","K","Classroom Connectivity"
"17","K012","P.S. 12","K","Classroom Connectivity"
"17","K012","P.S. 12","K","IP Digital Video Surveillance"
"17","K012","P.S. 12","K","Playground Redevelopment"
"17","K022","P.S. 22","K","Classroom Connectivity"
"17","K022","P.S. 22","K","IP Digital Video Surveillance"
"17","K022","P.S. 22","K","Technology"
"17","K061","I.S. 61","K","Classroom Connectivity"
"17","K061","I.S. 61","K","IP Digital Video Surveillance"
"17","K061","I.S. 61","K","Lighting Fixtures"
"17","K061","I.S. 61","K","New/Retrofit Telephone/Intercom System"
"17","K091","P.S. 91","K","Classroom Connectivity"
"17","K091","P.S. 91","K","Emergency Stabilization"
"17","K091","P.S. 91","K","Exterior Masonry"
"17","K091","P.S. 91","K","Library Upgrades"
"17","K091","P.S. 91","K","Toilets-Students"
"17","K092","P.S. 92","K","Classroom Connectivity"
"17","K092","P.S. 92","K","Exterior Masonry"
"17","K092","P.S. 92","K","Flood Elimination"
"17","K092","P.S. 92","K","Low-Voltage Electrical Systems"
"17","K092","P.S. 92","K","New/Retrofit Telephone/Intercom System"
"17","K092","P.S. 92","K","Roofs"
"17","K138","P.S. 138","K","Auditorium Upgrade"
"17","K138","P.S. 138","K","Classroom Connectivity"
"17","K138","P.S. 138","K","Exterior Masonry"
"17","K138","P.S. 138","K","IP Digital Video Surveillance"
"17","K138","P.S. 138","K","Low-Voltage Electrical Systems"
"17","K138","P.S. 138","K","Low-Voltage Electrical Systems"
"17","K138","P.S. 138","K","New/Retrofit Telephone/Intercom System"
"17","K138","P.S. 138","K","Parapets"
"17","K138","P.S. 138","K","Room Conversions/Partitioning"
"17","K138","P.S. 138","K","Science Lab Upgrades"
"17","K138","P.S. 138","K","Ventilation"
"17","K161","P.S. 161","K","Classroom Connectivity"
"17","K161","P.S. 161","K","IP Digital Video Surveillance"
"17","K161","P.S. 161","K","Lighting Fixtures"
"17","K161","P.S. 161","K","New/Retrofit Telephone/Intercom System"
"17","K167","P.S. 167","K","Classroom Connectivity"
"17","K167","P.S. 167","K","Interior Spaces"
"17","K167","P.S. 167","K","IP Digital Video Surveillance"
"17","K167","P.S. 167","K","Lighting Fixtures"
"17","K167","P.S. 167","K","New/Retrofit Telephone/Intercom System"
"17","K167","P.S. 167","K","Room Conversions/Partitioning"
"17","K181","P.S. 181","K","Classroom Connectivity"
"17","K181","P.S. 181","K","Playground Redevelopment"
"17","K181","P.S. 181","K","Roofs"
"17","K181","P.S. 181","K","Windows"
"17","K189","P.S. 189","K","Classroom Connectivity"
"17","K189","P.S. 189","K","Lighting Fixtures"
"17","K189","P.S. 189","K","New/Retrofit Telephone/Intercom System"
"17","K191","P.S. 191","K","Classroom Connectivity"
"17","K191","P.S. 191","K","New/Retrofit Telephone/Intercom System"
